Source,SeqName,Posture,Bird,Song,Block,Notes,Server,PostureStamp,PostureDuration,Posture Score,PartialStamp,PartialDuration,WingStamp,StartleStamp,LookStamp,PuffStamp,LegStamp,TimeStamp
birdview-2,2019-05-22-10-02-51_ND,0,CB-Red,,1,"no posture, floor",birdview-2,,,,,,,,,,,
birdview-2,2019-05-22-11-32-43_DBR,0,CB-Red,,1,"no posture, floor",birdview-2,,,,,,,,,,,
birdview-2,2019-05-22-13-02-44_BDY,0,CB-Red,,1,"no posture, floor",birdview-2,,,,,,,,,,,
birdview-2,2019-05-22-15-32-44_DMG,0,CB-Red,,1,"no posture, floor",birdview-2,,,,,,,,,4.16,,4.16
birdview-2,2019-05-22-17-02-54_LB,0,CB-Red,,1,floor,birdview-2,,,,,,,,,,,
birdview-2,2019-05-22-18-32-55_BOD,0,CB-Red,,1,floor,birdview-2,,,,,,,,,,,
birdview-2,2019-05-23-10-51-16_LNR,0,CB-Red,,1,might be an interesting one to label,birdview-2,,,,,,,,,,,
birdview-2,2019-05-23-11-06-05_2M,0,CB-Red,,1,"bird on perch, lights a little better drops down a bit",birdview-2,9.4,3,,,,,,,,,
birdview-2,2019-05-23-11-32-34_WG,0,CB-Red,,1,startle ,birdview-2,9.2,4,,,,,,,,,
birdview-2,2019-05-23-13-02-38_DBR,0,CB-Red,,2,wing stroke during movement,birdview-2,,,,,,8.099,,,,,
birdview-2,2019-05-23-15-32-30_BOD,0,CB-Red,,2,,birdview-2,,,,,,,,,,,
birdview-2,2019-05-23-17-02-34_BDY,0,CB-Red,,2,wing stuff,birdview-2,,,,,,,,,,,
birdview-2,2019-05-23-18-32-29_LNR,0,CB-Red,,2,little wing stuff prior to song onset little depress,birdview-2,,,,,,8.359,,,,,
birdview-2,2019-05-24-07-02-40_GRG,0,CB-Red,,2,,birdview-2,,,,,,,,,,,
birdview-2,2019-05-24-08-32-37_2M,0,CB-Red,,2,,birdview-2,,,,,,,,,,,
birdview-2,2019-05-24-12-12-03_DMG,0,CB-Red,,2,"wing type stroke but during movement,,",birdview-2,,,,,,8.06,,,,,
birdview-2,2019-05-24-13-07-38_LB,0,CB-Red,,2,flies,birdview-2,,,,,,,,,,,
birdview-2,2019-05-24-15-37-31_2M,0,CB-Red,,3,tiny wingstroke,birdview-2,,,,,,4.16,,,,,
birdview-2,2019-05-24-17-07-45_GRG,0,CB-Red,,3,wing stuff and a duck,birdview-2,,,,,,,,,,,
birdview-2,2019-05-24-18-37-43_LNR,0,CB-Red,,3,wing sort of stroke but pre flight,birdview-2,,,,,,8.179,,,,,
birdview-2,2019-05-25-07-07-44_ND,0,CB-Red,,3,,birdview-2,,,,,,,,,,,
birdview-2,2019-05-25-08-37-43_BOD,0,CB-Red,,3,,birdview-2,,,,,,,,,,,
birdview-2,2019-05-25-10-07-44_WG,0,CB-Red,,3,double wing startle,birdview-2,,,,,,8.019,,,,,
birdview-2,2019-05-25-11-37-43_DMG,0,CB-Red,,3,very partial posture with double wing startle,birdview-2,,,,,,,,,,,
birdview-2,2019-05-25-13-07-40_2M,0,CB-Red,,3,interesting depress,birdview-2,,,,,,,,,8.199,,
birdview-2,2019-05-25-15-35-32_LB,,CB-Red,,4,missing,birdview-2,,,,,,,,,,,
birdview-2,2019-05-25-17-07-33_WG,0,CB-Red,,4,,birdview-2,,,,,,,,,,,
birdview-2,2019-05-25-18-37-38_LNR,0,CB-Red,,4,,birdview-2,,,,,,,,,,,
birdview-2,2019-05-26-08-38-07_GRG,0,CB-Red,,4,,birdview-2,,,,,,,,,,,
birdview-2,2019-05-26-10-07-58_DMG,0,CB-Red,,4,tiny double wing stroke,birdview-2,,,,,,,,,,,
birdview-2,2019-05-26-11-39-19_2M,0,CB-Red,,4,,birdview-2,,,,,,,,,,,
birdview-2,2019-05-26-13-07-58_LNR,0,CB-Red,,4,wingstroke,birdview-2,,,,,,7.16,,,,,
birdview-2,2019-05-26-15-38-08_DBR,0,CB-Red,,4,,birdview-2,,,,,,,,,,,
birdview-2,2019-05-26-17-07-56_BDY,0,CB-Red,,4,little wingstroke during preening,birdview-2,,,,,,9.32,,,,,
birdview-2,2019-05-26-18-37-54_WG,0,CB-Red,,5, ,birdview-2,,,,,,,,,,,
birdview-2,2019-05-27-07-08-36_LB,0,CB-Red,,5,,birdview-2,,,,,,,,,,,
birdview-2,2019-05-27-08-38-04_BOD,0,CB-Red,,5,,birdview-2,,,,,,,,,,,
birdview-2,2019-05-27-10-08-26_ND,0,CB-Red,,5,,birdview-2,,,,,,,,,,,
birdview-2,2019-05-27-11-47-42_2M,0,CB-Red,,5,,birdview-2,,,,,,,,,,,
birdview-2,2019-05-27-13-09-38_GRG,0,CB-Red,,5,,birdview-2,,,,,,,,,,,
birdview-2,2019-05-27-15-38-05_ND,0,CB-Red,,5,,birdview-2,,,,,,,,,,,
birdview-2,2019-05-27-17-07-52_LNR,0,CB-Red,,5,,birdview-2,,,,,,,,,,,
birdview-2,2019-05-27-18-38-21_DMG,0,CB-Red,,6,,birdview-2,,,,,,,,,,,
birdview-2,2019-05-28-07-07-59_LB,0,CB-Red,,6,,birdview-2,,,,,,,,,,,
birdview-2,2019-05-28-08-40-29_BOD,0,CB-Red,,6,wing,birdview-2,,,,,,,,,,,
birdview-2,2019-05-28-10-17-09_BDY,0,CB-Red,,6,,birdview-2,,,,,,,,,,,
birdview-2,2019-05-28-11-38-34_WG,,CB-Red,,6,,birdview-2,,,,,,,,,,,
birdview-2,2019-05-28-13-08-02_DBR,,CB-Red,,6,,birdview-2,,,,,,,,,,,
birdview-2,2019-05-28-15-37-54_ND,,CB-Red,,6,,birdview-2,,,,,,,,,,,
birdview-2,2019-05-28-17-10-49_BOD,,CB-Red,,6,,birdview-2,,,,,,,,,,,
birdview-2,2019-05-28-18-38-00_DBR,,CB-Red,,6,little wingstroke but probably startle,birdview-2,,,,,,7.78,,,,,
birdview-2,2019-05-29-07-08-15_GRG,,CB-Red,,6,double wing startle,birdview-2,,,,,,,,,,,
birdview-2,2019-05-29-08-38-24_2M,,CB-Red,,6,,birdview-2,,,,,,,,,,,8.22
birdview-2,2019-05-29-10-08-58_LB,,CB-Red,,7,depress,birdview-2,,,,,,,,,7.299,,
birdview-2,2019-05-29-11-39-56_WG,,CB-Red,,7,,birdview-2,,,,,,,,,,,
birdview-2,2019-05-29-13-17-43_DMG,,CB-Red,,7,,birdview-2,,,,,,,,,,,
birdview-2,2019-05-29-15-47-42_LNR,0,CB-Red,,7,,birdview-2,,,,,,,,,,,
birdview-2,2019-05-29-17-07-51_BDY,2,CB-Red,,7,depress,birdview-2,,,,9.14,,,,,8.019,,
birdview-2,2019-05-29-18-37-53_BOD,0,CB-Red,,7,wingstroke,birdview-2,,,,,,8.16,,,,,
birdview-2,2019-05-30-07-07-56_GRG,1,CB-Yellow,,0,depress,birdview-2,,,,9,,,,,8.099,,
birdview-2,2019-05-30-08-34-17_BOD,1,CB-Yellow,,0,depress,birdview-2,,,,8.9,,,,,8.12,,
birdview-2,2019-05-30-10-02-55_BDY,1,CB-Yellow,,0,depress,birdview-2,,,,8.599,,,,,8.06,,
birdview-2,2019-05-30-11-32-53_LNR,1,CB-Yellow,,0,,birdview-2,,,,8.919,,,,,,,8.099
birdview-2,2019-05-30-13-04-19_ND,1,CB-Yellow,,0,wing at posture onset,birdview-2,,,,8.74,,,,,,,
birdview-2,2019-05-30-15-33-06_2M,1,CB-Yellow,,0,,birdview-2,,,,8.82,,,,,,,
birdview-2,2019-05-30-17-09-37_LB,1,CB-Yellow,,0,depress,birdview-2,,,,8.839,,,,,8.259,,8.359
birdview-2,2019-05-30-18-36-04_DMG,1,CB-Yellow,,0,depress,birdview-2,,,,8.919,,,,,8.22,,
birdview-2,2019-05-31-07-05-58_GRG,1,CB-Yellow,,0,,birdview-2,,,,8.88,,,,,,,
birdview-2,2019-05-31-08-35-31_DBR,2,CB-Yellow,,0,,birdview-2,,,,9.96,,,,,,,8.06
birdview-2,2019-05-31-10-06-46_WG,1,CB-Yellow,,1,,birdview-2,,,,8.88,,,,,,,
birdview-2,2019-05-31-11-33-45_GRG,1,CB-Yellow,,1,depress,birdview-2,,,,8.9,,,,,8.14,,4.16
birdview-2,2019-05-31-13-02-51_ND,1,CB-Yellow,,1,depress,birdview-2,,,,8.679,,,,,8,,
birdview-2,2019-05-31-15-33-40_DBR,0,CB-Yellow,,1,possibly a wing stroke very small,birdview-2,,,,,,,,,8.019,,8.179
birdview-2,2019-05-31-17-02-53_BDY,1,CB-Yellow,,1,depress,birdview-2,,,,8.939,,8.32,,,,,
birdview-2,2019-05-31-18-32-51_DMG,0,CB-Yellow,,1,,birdview-2,,,,,,,,,,,
birdview-2,2019-06-01-07-02-58_LB,0,CB-Yellow,,1,possibly wingstroke,birdview-2,9.14,,,,,8.22,,,,,8.019
birdview-2,2019-06-01-08-33-04_BOD,0,CB-Yellow,,1,wings pull up but probably not a wing stroke,birdview-2,,,,,,8.08,,,,,
birdview-2,2019-06-01-10-03-04_LNR,0,CB-Yellow,,1,,birdview-2,9,6,,,,,,,8.199,,8.199
birdview-2,2019-06-01-11-33-29_2M,0,CB-Yellow,,1,,birdview-2,8.9,6,,,,,,,,,
birdview-2,2019-06-01-13-02-53_WG,0,CB-Yellow,,2,depress,birdview-2,8.599,8,,,,,,,8.54,,
birdview-2,2019-06-01-15-35-16_DBR,0,CB-Yellow,,2,depress,birdview-2,8.919,8,,,,,,,8.019,,
birdview-2,2019-06-01-17-06-38_BOD,0,CB-Yellow,,2,,birdview-2,8.74,10,,,,,,,,,
birdview-2,2019-06-01-18-39-52_BDY,0,CB-Yellow,,2,depress,birdview-2,8.82,5,,,,,,,7.879,,
birdview-2,2019-06-02-07-02-56_LNR,0,CB-Yellow,,2,,birdview-2,8.839,7,,,,,,,,,
birdview-2,2019-06-02-08-34-31_GRG,0,CB-Yellow,,2,depress,birdview-2,8.919,5,,,,,,,8.06,,7.16
birdview-2,2019-06-02-10-03-52_2M,1,CB-Yellow,,2,,birdview-2,8.88,6,,8.8,,,,,,,
birdview-2,2019-06-02-11-32-55_ND,0,CB-Yellow,,2,,birdview-2,9.96,,,,,,,,,,9.32
birdview-2,2019-06-02-13-06-21_DMG,0,CB-Yellow,,2,,birdview-2,8.88,10,,,,,,,,,
birdview-2,2019-06-02-15-33-47_WG,0,CB-Yellow,,2,tiny wingstroke,birdview-2,8.9,9,,,,8.099,,,,,
birdview-2,2019-06-02-17-04-50_LB,0,CB-Yellow,,2,,birdview-2,8.679,9,,,,,,,,,
birdview-2,2019-06-02-18-33-28_BDY,0,CB-Yellow,,3,,birdview-2,,,,,,,,,,,
birdview-2,2019-06-03-07-03-22_DBR,0,CB-Yellow,,3,,birdview-2,8.939,9,,,,,,,,,
birdview-2,2019-06-03-08-34-48_DMG,0,CB-Yellow,,3,,birdview-2,,,,,,,,,,,
birdview-2,2019-06-03-09-31-25,,CB-Yellow,,3,calibration,birdview-2,,,,,,,,,,,
birdview-2,2019-06-03-09-34-26,,CB-Yellow,,3,calibration,birdview-2,,,,,,,,,,,
birdview-2,2019-06-03-09-41-28,,CB-Yellow,,3,calibration,birdview-2,,,,,,,,,,,
birdview-2,2019-06-03-10-03-27_LB,1,CB-Yellow,,3,,birdview-2,,,,4.919,,,,,,,
birdview-2,2019-06-03-11-32-59_2M,0,CB-Yellow,,3,,birdview-2,,,,,,,,,,,
birdview-2,2019-06-03-13-07-19_GRG,0,CB-Yellow,,3,,birdview-2,,,,,,,,,,,
birdview-2,2019-06-03-15-42-49_LNR,1,CB-Yellow,,3,floor,birdview-2,,,,5,,,,,,,
birdview-2,2019-06-03-17-06-25_ND,0,CB-Yellow,,3,,birdview-2,,,,,,,,,,,
birdview-2,2019-06-03-18-42-51_BOD,0,CB-Yellow,,3,floor,birdview-2,,,,,,,,,,,
birdview-2,2019-06-04-07-03-23_WG,1,CB-Yellow,,3,lots of vocalizations,birdview-2,,,,5.179,,,,,,,
birdview-2,2019-06-04-08-36-49_DMG,2,CB-Yellow,,4,,birdview-2,8.8,3,,5.08,,,,,,,7.78
birdview-2,2019-06-04-10-04-03_2M,1,CB-Yellow,,4,,birdview-2,,,,4.78,,,,,,,
birdview-2,2019-06-04-11-33-03_LB,1,CB-Yellow,,4,,birdview-2,,,,4.679,,,,,,,
birdview-2,2019-06-04-13-05-42_WG,1,CB-Yellow,,4,,birdview-2,,,,4.94,,,,,7.299,,7.299
birdview-2,2019-06-04-15-32-56_LNR,1,CB-Yellow,,4,,birdview-2,,,,4.839,,,,,,,
birdview-2,2019-06-04-17-03-27_DBR,0,CB-Yellow,,4,,birdview-2,,,,,,,,,,,
birdview-2,2019-06-04-18-42-42_ND,2,CB-Yellow,,4,smallish floor posture,birdview-2,,,,5.419,,,,,,,
birdview-2,2019-06-05-07-02-51_BDY,1,CB-Yellow,,4,,birdview-2,,,,4.86,,,,,,,8.019
birdview-2,2019-06-05-08-32-56_GRG,2,CB-Yellow,,4,extremely partial,birdview-2,,,,5.219,,,,,,,8.16
birdview-2,2019-06-05-10-07-32_BOD,0,CB-Yellow,,4,,birdview-2,,,,,,,,,8.099,,8.099
birdview-2,2019-06-05-11-33-52_GRG,0,CB-Yellow,,5,,birdview-2,,,,,,,,,8.12,,8.12
birdview-2,2019-06-05-13-03-02_DMG,0,CB-Yellow,,5,,birdview-2,4.919,5,,,,,,,8.06,,8.06
birdview-2,2019-06-05-15-33-01_2M,0,CB-Yellow,,5,,birdview-2,,,,,,,,,,,
birdview-2,2019-06-05-17-05-23_LNR,0,CB-Yellow,,5,,birdview-2,,,,,,,,,,,
birdview-2,2019-06-05-18-34-52_DBR,0,CB-Yellow,,5,,birdview-2,5,6,,,,,,,,,
birdview-2,2019-06-06-07-03-02_BDY,1,CB-Yellow,,5,starts on ceiling ,birdview-2,,,,,,,,,8.259,,8.259
birdview-2,2019-06-06-08-33-32_WG,0,CB-Yellow,,5,,birdview-2,,,,,,,,,8.22,,8.22
birdview-2,2019-06-06-10-03-31_LB,2,CB-Yellow,,5,small posture,birdview-2,5.179,1,,4.86,,,,,,,
birdview-2,2019-06-06-11-32-59_BOD,0,CB-Yellow,,5,,birdview-2,5.08,,,,,,,,,,
birdview-2,2019-06-06-13-03-14_ND,0,CB-Yellow,,5,,birdview-2,4.78,10,,,,,,,,,
birdview-2,2019-06-06-15-42-49_2M,2,CB-Yellow,,6,floor,birdview-2,4.679,7,,5.24,,,,,8.14,,8.14
birdview-2,2019-06-06-17-12-08_GRG,0,CB-Yellow,,6,,birdview-2,4.94,6,,,,,,,8,,8
birdview-2,2019-06-06-18-32-56_ND,2,CB-Yellow,,6,very partial posture,birdview-2,4.839,7,,5.36,,,,,,,8.019
birdview-2,2019-06-07-07-10-26_LNR,,CB-Yellow,,6,missing,birdview-2,,,,,,,,,8.32,,8.32
birdview-2,2019-06-07-08-40-23_DMG,,CB-Yellow,,6,missing,birdview-2,5.419,,,,,,,,,,
birdview-2,2019-06-07-10-10-23_LB,,CB-Yellow,,6,missing,birdview-2,4.86,6,,,,,,,,,8.22
birdview-2,2019-06-07-11-40-23_BOD,,CB-Yellow,,6,missing,birdview-2,5.219,,,,,,,,,,8.08
birdview-2,2019-06-07-13-10-23_BDY,,CB-Yellow,,6,missing,birdview-2,,,,,,,,,,,
birdview-2,2019-06-07-15-40-23_WG,,CB-Yellow,,6,missing,birdview-2,,,,,,,,,,,
birdview-2,2019-06-07-17-10-23_DBR,,CB-Yellow,,6,missing,birdview-2,,,,,,,,,8.54,,8.54
birdview-2,2019-06-07-18-40-24_ND,,CB-Yellow,,7,missing,birdview-2,,,,,,,,,8.019,,8.019
birdview-2,2019-06-08-07-10-23_BOD,,CB-Yellow,,7,missing,birdview-2,,,,,,,,,,,
birdview-2,2019-06-08-08-40-23_DBR,,CB-Yellow,,7,missing,birdview-2,,,,,,,,,7.879,,7.879
birdview-2,2019-06-08-10-10-23_GRG,,CB-Yellow,,7,missing,birdview-2,,3,,,,,,,,,
birdview-2,2019-06-08-11-40-23_2M,,CB-Yellow,,7,missing,birdview-2,,,,,,,,,8.06,,8.06
birdview-2,2019-06-08-13-10-23_LB,,CB-Yellow,,7,missing,birdview-2,4.86,,,,,,,,,,
birdview-2,2019-06-08-15-40-23_WG,,CB-Yellow,,7,missing,birdview-2,,,,,,,,,,,
birdview-2,2019-06-08-17-10-23_DMG,,CB-Yellow,,7,missing,birdview-2,,,,,,,,,,,
birdview-2,2019-06-08-18-40-23_LNR,,CB-Yellow,,7,missing,birdview-2,5.24,,,,,,,,,,8.099
birdview-2,2019-06-09-07-10-24_BDY,,CB-Yellow,,8,missing,birdview-2,,,,,,,,,,,
birdview-2,2019-06-09-08-40-24_BOD,,CB-Yellow,,8,missing,birdview-2,5.36,,,,,,,,,,
birdview-2,2019-06-09-10-10-24_GRG,,CB-Yellow,,8,missing,birdview-2,,,,,,,,,,,
birdview-2,2019-06-09-11-40-23_DMG,,CB-Yellow,,8,missing,birdview-2,,,,,,,,,,,
birdview-2,2019-06-09-13-10-23_BDY,,CB-Yellow,,9,missing,birdview-2,,,,,,,,,,,
birdview-2,2019-06-09-15-40-23_2M,,CB-Yellow,,9,missing,birdview-2,,,,,,,,,,,
birdview-2,2019-06-09-17-10-23_DBR,,CB-Yellow,,9,missing,birdview-2,,,,,,,,,,,
birdview-2,2019-06-09-18-40-23_LNR,,CB-Yellow,,9,missing,birdview-2,,,,,,,,,,,
birdview-2,2019-06-10-08-29-51_WG,1,CB-Yellow,,9,,birdview-2,,,,4.679,,,,,,,
birdview-2,2019-06-10-10-02-53_ND,0,CB-Yellow,,9,,birdview-2,,,,,,,,,,,
birdview-2,2019-06-10-11-33-10_LB,0,CB-Yellow,,9,,birdview-2,,,,,,,,,,,
birdview-2,2019-06-10-13-02-52_DBR,0,CB-Yellow,,10,,birdview-2,,,,,,,,,,,
birdview-2,2019-06-10-15-41-10_ND,0,CB-Yellow,,10,,birdview-2,,,,,,,,,,,
birdview-2,2019-06-10-17-10-25_LB,0,CB-Yellow,,10,,birdview-2,,,,,,,,,,,
birdview-2,2019-06-10-18-33-28_LNR,0,CB-Yellow,,10,,birdview-2,,,,,,,,,,,
birdview-2,2019-06-11-07-02-55_2M,1,CB-Yellow,,10,,birdview-2,,,,4.719,,,,,,,
birdview-2,2019-06-11-08-33-22_WG,1,CB-Yellow,,10,,birdview-2,,,,3.64,,,,,,,
birdview-2,2019-06-11-10-05-01_BDY,1,CB-Yellow,,10,short,birdview-2,,,,4.62,,,,,,,
birdview-2,2019-06-11-11-33-20_DMG,0,CB-Yellow,,10,,birdview-2,,,,,,,,,,,
birdview-2,2019-06-11-13-02-53_GRG,1,CB-Yellow,,10,wing stroke maybe during preening depress too at 3.839,birdview-2,,,,4.799,,3.839,,,,,
birdview-2,2019-06-11-15-32-53_BOD,0,CB-Yellow,,10,,birdview-2,,,,,,,,,,,
birdview-2,2019-06-11-17-12-41_2M,1,CB-Yellow,,11,floor,birdview-2,,,,4.799,,,,,,,
birdview-2,2019-06-11-18-32-54_BDY,0,CB-Yellow,,11,,birdview-2,,,,,,,,,,,
birdview-2,2019-06-12-07-03-01_GRG,0,CB-Yellow,,11,,birdview-2,,,,,,,,,,,
birdview-2,2019-06-12-08-42-45_LNR,0,CB-Yellow,,11,perch on floor,birdview-2,,,,,,,,,,,
birdview-2,2019-06-12-10-12-46_ND,0,CB-Yellow,,11,,birdview-2,,,,,,,,,,,
birdview-2,2019-06-12-11-33-49_DBR,0,CB-Yellow,,11,,birdview-2,4.679,4,,,,,,,,,
birdview-2,2019-06-12-13-12-44_DMG,0,CB-Yellow,,11,,birdview-2,,,,,,,,,,,
birdview-2,2019-06-12-15-42-41_LB,0,CB-Yellow,,11,,birdview-2,,,,,,,,,,,
birdview-2,2019-06-12-17-12-45_WG,0,CB-Yellow,,11,probably a partial on the ceiling,birdview-2,,,,,,,,,,,
birdview-2,2019-06-12-18-42-39_BOD,0,CB-Yellow,,11,,birdview-2,,,,,,,,,,,
birdview-2,2019-06-13-07-12-46_2M,0,CB-Yellow,,11,,birdview-2,,,,,,,,,,,
birdview-2,2019-06-13-08-42-47_GRG,1,CB-Yellow,,12,amazing csd on a pole,birdview-2,,,,3.52,,,,,,,
birdview-2,2019-06-13-10-12-49_ND,1,CB-Yellow,,12,floor- but possibly visible,birdview-2,4.719,3,,4.48,,,,,,,
birdview-2,2019-06-13-11-42-45_LNR,0,CB-Yellow,,12,,birdview-2,3.64,4,,,,,,,,,
birdview-2,2019-06-13-13-12-43_DMG,0,CB-Yellow,,12,,birdview-2,4.62,3,,,,,,,,,
birdview-2,2019-06-13-15-32-53_LB,1,CB-Yellow,,12,perch is fixed,birdview-2,,,,4.54,,,,,,,
birdview-2,2019-06-13-17-02-52_BOD,0,CB-Yellow,,12,,birdview-2,4.799,3,,,,,,,,,
birdview-2,2019-06-13-18-39-57_BDY,1,CB-Yellow,,12,depress,birdview-2,,,,4.459,,,,,3.899,,
birdview-2,2019-06-14-07-02-57_WG,2,CB-Yellow,,12,most partial possible depress,birdview-2,4.799,5,,4.58,,,,,3.98,,
birdview-2,2019-06-14-08-33-05_DBR,0,CB-Yellow,,12,perch is loose again,birdview-2,,,,,,,,,,,
birdview-2,2019-06-14-10-05-41_ND,1,CB-Yellow,,12,floor- perch has fallen again,birdview-2,,,,4.44,,,,,,,
birdview-2,2019-06-14-11-42-40_BOD,0,CB-Yellow,,12,,birdview-2,,,,,,,,,,,
birdview-2,2019-06-14-13-12-41_DBR,0,CB-Yellow,,12,,birdview-2,,,,,,,,,,,
birdview-2,2019-06-14-15-42-41_GRG,0,CB-Yellow,,13,,birdview-2,,,,,,,,,,,
birdview-2,2019-06-14-17-12-42_2M,,no bird,,,,birdview-2,,,,,,,,,,,
birdview-2,2019-06-14-18-42-41_LB,1,CB-Orange,,0,floor if wing strokes happen after csd this is one,birdview-2,,,,4.379,,,,,,,
birdview-2,2019-06-15-07-12-44_WG,1,CB-Orange,,0,floor,birdview-2,,,,4,,,,,,,
birdview-2,2019-06-15-08-42-44_DMG,1,CB-Orange,,0,floor,birdview-2,,,,4.339,,,,,,,
birdview-2,2019-06-15-10-02-54_LNR,0,CB-Orange,,0,,birdview-2,,,,,,,,,,,
birdview-2,2019-06-15-11-38-09_BDY,0,CB-Orange,,0,weird ceiling posture,birdview-2,3.52,3,,,,,,,,,
birdview-2,2019-06-15-13-03-41_BOD,1,CB-Orange,,0,,birdview-2,4.48,4,,4.58,,,,,,,
birdview-2,2019-06-15-15-37-14_GRG,1,CB-Orange,,0,floor double wing flip,birdview-2,,,,4.52,,,,,,,
birdview-2,2019-06-15-17-09-07_DMG,2,CB-Orange,,0,,birdview-2,,,,4.679,,,,,,,
birdview-2,2019-06-15-18-40-26_BDY,,CB-Orange,,0,missing,birdview-2,4.54,4,,,,,,,,,
birdview-2,2019-06-16-07-10-26_2M,,CB-Orange,,0,missing,birdview-2,,,,,,,,,,,
birdview-2,2019-06-16-08-40-26_DBR,,CB-Orange,,1,missing,birdview-2,4.459,3,,,,,,,,,
birdview-2,2019-06-16-10-10-26_LNR,,CB-Orange,,1,missing,birdview-2,4.58,,,,,,,,,,
birdview-2,2019-06-16-11-40-27_WG,,CB-Orange,,1,missing,birdview-2,,,,,,,,,,,
birdview-2,2019-06-16-13-10-27_ND,,CB-Orange,,1,missing,birdview-2,4.44,4,,,,,,,,,
birdview-2,2019-06-16-15-40-26_LB,,CB-Orange,,1,missing,birdview-2,,,,,,,,,,,
birdview-2,2019-06-17-17-10-27_BOD,,CB-Orange,,1,missing,birdview-2,,,,,,,,,,,
birdview-2,2019-06-17-18-40-27_BDY,,CB-Orange,,1,missing,birdview-2,,,,,,,,,,,
birdview-2,2019-06-18-07-03-28_LNR,1,CB-Orange,,2,post posture wing stroking,birdview-2,,,,4.54,,,,,,,
birdview-2,2019-06-18-08-33-10_ND,0,CB-Orange,,2,"hard to say, on the ceiling",birdview-2,4.379,3,,,,,,,,,
birdview-2,2019-06-18-10-03-22_2M,1,CB-Orange,,2,iffy wingstroke,birdview-2,4,3,,4.459,,4.06,,,,,
birdview-2,2019-06-18-11-32-51_LB,0,CB-Orange,,2,,birdview-2,4.339,2,,,,,,,,,
birdview-2,2019-06-18-13-03-26_DMG,1,CB-Orange,,2,,birdview-2,,,,4.759,,,,,,,
birdview-2,2019-06-18-15-32-52_GRG,1,CB-Orange,,2,,birdview-2,,,,4.58,,,,,,,
birdview-2,2019-06-18-17-02-54_DBR,1,CB-Orange,,2,double wing startle stroke,birdview-2,4.58,1,,4.56,,3.919,,,,,
birdview-2,2019-06-18-18-34-04_WG,2,CB-Orange,,2,,birdview-2,4.52,2,,4.32,,,,,,,
birdview-2,2019-06-19-07-03-17_GRG,1,CB-Orange,,2,lightning quick,birdview-2,4.679,,,4.139,,,,,,,
birdview-2,2019-06-19-08-33-16_ND,1,CB-Orange,,2,,birdview-2,,,,3.56,,,,,3.839,,3.839
birdview-2,2019-06-19-10-02-57_DBR,1,CB-Orange,,3,double wing startle stroke,birdview-2,,,,4.06,,,,,,,
birdview-2,2019-06-19-11-32-53_BDY,1,CB-Orange,,3,,birdview-2,,,,4.419,,,,,,,
birdview-2,2019-06-19-13-07-16_DMG,1,CB-Orange,,3,short definitely a wingstroke,birdview-2,,,,4.759,,2.04,,,,,
birdview-2,2019-06-19-15-32-54_LB,2,CB-Orange,,3,barely a possible and a little wingstroke,birdview-2,,,,4.759,,3.12,,,,,
birdview-2,2019-06-19-17-05-00_BOD,0,CB-Orange,,3,,birdview-2,,,,,,,,,,,
birdview-2,2019-06-19-18-42-43_LNR,0,CB-Orange,,3,,birdview-2,,,,,,,,,,,
birdview-2,2019-06-20-07-04-33_2M,1,CB-Orange,,3,,birdview-2,,,,4.36,,,,,,,
birdview-2,2019-06-20-08-33-01_WG,1,CB-Orange,,3,,birdview-2,,,,4.06,,,,,,,
birdview-2,2019-06-20-10-04-11_DBR,1,CB-Orange,,3,double wing startle stroke,birdview-2,4.54,4,,4.259,,3.8,,,,,
birdview-2,2019-06-20-11-33-23_BOD,1,CB-Orange,,4,maybe some wing stroke during csd,birdview-2,,,,4.6,,,,,,,
birdview-2,2019-06-20-13-03-04_BDY,1,CB-Orange,,4,,birdview-2,4.459,3,,4.2,,,,,,,
birdview-2,2019-06-20-15-32-52_LNR,2,CB-Orange,,4,short wingstroke,birdview-2,,,,4.799,,1.459,,,,,
birdview-2,2019-06-20-17-07-04_GRG,0,CB-Orange,,4,,birdview-2,4.759,1,,,,,,,,,
birdview-2,2019-06-20-18-37-59_2M,2,CB-Orange,,4,double wing startle stroke-cloaca activation visible despite being a partial,birdview-2,4.58,2,,4.679,,3.839,,,,,
birdview-2,2019-06-21-07-02-58_ND,0,CB-Orange,,4,,birdview-2,4.56,1,,,,,,,,,
birdview-2,2019-06-21-08-32-59_DMG,2,CB-Orange,,4,,birdview-2,4.32,,,5.08,,,,,,,
birdview-2,2019-06-21-10-04-58_WG,1,CB-Orange,,4,,birdview-2,4.139,4,,3.879,,,,,,,
birdview-2,2019-06-21-11-32-59_LB,0,CB-Orange,,4,,birdview-2,3.56,2,,,,,,,,,
birdview-2,2019-06-21-13-06-43_BDY,1,CB-Orange,,5,little wing stroke during CSD,birdview-2,4.06,2,,4.28,,,,,3.899,,3.899
birdview-2,2019-06-21-15-33-07_DBR,0,CB-Orange,,5,,birdview-2,4.419,3,,,,,,,3.98,,3.98
birdview-2,2019-06-21-17-02-55_DMG,0,CB-Orange,,5,,birdview-2,4.759,1,,,,,,,,,
birdview-2,2019-06-21-18-32-59_LB,0,CB-Orange,,5,,birdview-2,4.759,,,,,,,,,,
birdview-2,2019-06-22-07-03-58_2M,2,CB-Orange,,5,floor- very partial,birdview-2,,,,4.66,,,,,,,
